Normalized Token,Total Number of Occurences,Document Frequency,User Frequency
selfpity,15,8,8
selection,15,15,15
seeker,15,15,14
scramble,15,15,15
scottish,15,14,13
scmpnews,15,15,15
satellite,15,15,15
saracarterdc,15,15,14
santeqc,15,15,11
sanity,15,15,15
saliva,15,14,14
sacrificial,15,15,15
ruthless,15,15,15
rundown,15,15,15
robfleming,15,15,13
rightfully,15,15,15
reward,15,15,15
restricting,15,15,15
respondent,15,15,15
resorted,15,15,15
reset,15,15,15
represented,15,15,15
repair,15,13,13
remembering,15,15,15
relentless,15,15,13
refer,15,15,15
rcaf,15,15,15
rbreich,15,11,11
ratemyskyperoom,15,15,15
primetimecrime,15,15,15
pretext,15,15,15
pregnancy,15,15,15
preferred,15,15,15
predatory,15,13,13
postlockdown,15,15,15
posthaste,15,15,14
possession,15,15,14
positif,15,13,10
porter,15,13,13
poilievre,15,12,12
plunged,15,15,14
plantbased,15,15,13
phosphate,15,15,15
phil,15,15,15
pelosi😉,15,15,15
peasant,15,15,15
passionate,15,15,13
partie,15,15,15
parenthood,15,15,15
pardon,15,15,15
panicked,15,15,14
overview,15,15,15
overturn,15,15,14
overlord,15,15,15
overcoming,15,15,15
orderincouncil,15,15,15
opencalifornianow,15,15,15
omission,15,15,15
olderadults,15,15,15
oilpatch,15,15,14
occupation,15,15,15
nonwhite,15,14,14
noem,15,14,13
nikolovscience,15,15,11
nightingale,15,15,14
nigga,15,14,14
newsweek,15,15,15
newest,15,15,15
nelson,15,10,10
neighbouring,15,15,15
neglected,15,15,15
nbpoli,15,15,12
naked,15,15,15
muy,15,15,12
mutate,15,12,11
muscle,15,13,13
mundial,15,15,14
mourns,15,15,15
moscowmitchmcconnell,15,15,14
monahan,15,14,14
moirawelsh,15,15,14
mocked,15,15,15
mitchellvii,15,15,14
ministère,15,15,10
milliard,15,12,11
microchip,15,14,12
michaeldcrow,15,15,2
metaphor,15,15,15
mepolitics,15,15,14
menos,15,14,14
meditation,15,15,13
median,15,14,14
mcneil,15,15,15
masterpiece,15,15,15
marry,15,14,14
marco,15,15,15
maggienyt,15,15,15
loyal,15,15,15
longtime,15,15,15
liver,15,15,15
lebanon,15,15,12
laundry,15,14,14
landing,15,15,15
kkk,15,15,14
kadlec,15,13,11
judgejeanine,15,15,8
johnsta04633925,15,15,9
jimmykimmellivefromhishouse,15,15,15
jiang,15,15,15
itsjefftiedrich,15,15,14
isi,15,14,14
involve,15,15,15
invitation,15,15,15
inhumane,15,15,15
infinite,15,15,15
inexperienced,15,15,15
indifference,15,15,15
index,15,14,13
incurred,15,15,15
incarceration,15,15,15
impulse,15,15,15
ic,15,12,12
humane,15,15,14
hugging,15,15,15
horrified,15,15,15
hon,15,15,15
holed,15,15,14
hence,15,15,15
heed,15,15,15
healtheconomic,15,15,15
harassing,15,15,15
handpicked,15,15,15
hamper,15,14,14
hail,15,15,15
hahaha,15,13,13
hacker,15,14,14
gunban,15,14,14
groupe,15,14,14
gros,15,12,12
gregmclean,15,15,15
govmurphy,15,15,14
gm,15,15,15
globalhealth,15,15,15
gilmcgowan,15,15,13
gesund,15,11,1
genuine,15,15,15
gaza,15,15,14
garrett,15,15,15
garcetti,15,15,14
gala,15,15,15
fume,15,15,15
freaked,15,15,15
founded,15,15,15
foremost,15,15,15
forefront,15,15,15
fm,15,15,11
fluid,15,15,15
flooded,15,15,15
flamingo,15,14,14
financialtimes,15,15,10
filthy,15,15,15
fictional,15,15,15
fentanyl,15,14,14
fcmonline,15,15,13
fasttracked,15,15,15
fam,15,15,15
falsified,15,15,15
ez4u2sayjanis,15,15,13
existe,15,15,14
execute,15,15,14
ever—and,15,15,15
eventual,15,15,15
eux,15,15,15
ettd,15,15,15
eternal,15,14,14
españa,15,15,10
erin,15,15,14
equipped,15,15,15
enthusiast,15,15,15
encapsulate,15,15,15
elephant,15,15,15
elearning,15,14,14
egypt,15,15,13
edyong209,15,15,15
dt,15,12,12
drivethrough,15,15,15
dougford,15,15,13
donne,15,15,15
donde,15,15,12
distanciation,15,15,15
distanced,15,15,15
difficile,15,15,15
diagnose,15,14,14
designer,15,15,15
demonstrating,15,15,15
defunding,15,15,15
decisionmaking,15,15,15
dated,15,15,15
cómo,15,15,13
ctvvancouver,15,15,14
crozier,15,11,11
cp,15,15,12
covidtesting,15,15,11
covidab,15,15,11
coronahoax,15,15,15
cooperative,15,15,15
cooper4sae,15,15,11
convalescent,15,15,14
continuer,15,15,14
consultant,15,15,14
constructive,15,15,15
conscience,15,15,15
connecticut,15,14,14
confronting,15,15,15
confronted,15,15,15
compulsory,15,15,15
competence,15,14,14
collaborative,15,15,15
cnnopinion,15,15,15
clothes,15,15,15
climateextortion,15,15,15
civilization,15,9,9
citycynthia,15,15,14
citation,15,15,15
circus,15,15,15
cindy,15,15,15
cheyenne,15,15,13
cfib,15,13,10
cdnbiz,15,15,12
cary,15,12,12
cart,15,15,15
calgarycentre,15,15,15
calendar,15,15,15
caf,15,14,13
brent,15,15,14
breadmaking,15,15,15
bravery,15,14,14
branded,15,15,15
braced,15,15,15
bounce,15,15,15
borrowing,15,15,13
boomer,15,13,13
bleeding,15,15,14
blasted,15,15,15
bjp,15,12,12
bidding,15,15,15
believable,15,15,15
beaten,15,15,15
bbcnews,15,14,13
batshit,15,15,15
barda,15,15,15
bangladesh,15,13,13
autorités,15,14,13
assumed,15,15,15
assessing,15,15,15
assange,15,15,13
askagbarr,15,15,15
apologized,15,14,14
angrierwhstaff,15,15,14
ang,15,11,9
andersoncooper,15,15,14
ammunition,15,15,15
amjoy,15,15,12
amazed,15,15,15
alison,15,11,11
albeit,15,15,15
ailment,15,15,15
aidants,15,13,12
ahmaudarbery,15,15,15
agenda2030,15,15,14
af,15,14,14
advancing,15,15,15
achievement,15,15,15
acceptance,15,15,15
abusive,15,14,14
abhorrent,15,15,15
abgov,15,15,15
9am,15,15,11
76000,15,15,15
74000,15,15,15
70daysdeadlydelay,15,15,15
67492,15,15,15
65k,15,15,15
5m,15,15,15
50k,15,15,15
415,15,15,14
412,15,15,15
40k,15,15,15
38000,15,15,12
2pm,15,14,13
2k,15,15,15
280,15,15,13
2012,15,14,14
195758,15,15,15
195,15,15,14
16187,15,15,12
158,15,15,13
1230,15,14,12
1162049,15,15,15
10th,15,15,15
1000000,15,15,15
0sundance,15,15,5
🟢resolved,14,14,9
⚫️deceased,14,14,9
⁦nytegan⁩,14,14,14
—defined,14,14,14
épidémiologique,14,14,11
éducationqc,14,14,6
éclosions,14,13,10
zoe,14,14,14
yelled,14,13,13
wtpebrc,14,14,7
writeups,14,14,14
wrapped,14,14,14
worstpresidentinhistory,14,14,10
worsen,14,14,14
wmd,14,14,13
wieder,14,10,5
wednesdaywisdom,14,14,10
voie,14,14,14
virusrelated,14,14,14
vigilance,14,14,14
viewed,14,14,14
vietnamese,14,14,14
vies,14,13,13
ventilation,14,14,14
variable,14,14,14
vampire,14,14,14
vaccinate,14,14,13
usurp,14,14,14
usnavy,14,14,14
unused,14,14,14
unsteady,14,14,14
unrestricted,14,14,13
unpatriotic,14,14,14
unlimited,14,14,14
unlawful,14,14,14
unimaginable,14,14,14
unforgivable,14,14,14
undisclosed,14,14,14
unaccountable,14,14,14
ucps,14,14,14
truthers,14,14,14
trumppressconf,14,14,13
trudeaunotfitforoffice,14,14,14
trailer,14,14,14
trader,14,14,14
tougher,14,14,14
theycbs,14,14,14
thespybrief,14,14,12
therightmelissa,14,14,13
thereby,14,14,14
thedosecbc,14,14,13
thankyouthursday,14,14,13
terminated,14,14,13
teleconference,14,14,12
tedlieu,14,14,14
tds,14,14,14
taylor,14,14,13
tant,14,14,14
takeover,14,14,14
symptômes,14,14,12
switching,14,14,14
swarm,14,14,14
sussex,14,13,12
supremacy,14,14,14
supplémentaires,14,14,11
supplied,14,14,14
suited,14,13,13
sudbury,14,14,12
substantially,14,14,14
strongest,14,14,14
strictest,14,14,14
storage,14,14,13
stillraging,14,14,14
stanley,14,14,14
stanford,14,14,13
staffed,14,14,14
spying,14,14,14
specification,14,14,14
specialty,14,14,14
specialized,14,14,14
souza,14,14,14
solomon,14,13,13
solar,14,14,14
socializing,14,14,14
soccer,14,12,12
slump,14,14,14
skipping,14,14,14
sinaihealth,14,14,13
similarly,14,14,14
shoved,14,14,13
shove,14,13,13
sheeple,14,14,13
sharply,14,14,14
shark,14,13,13
shandros,14,14,12
sentedcruz,14,14,13
sensitivity,14,14,14
senegal,14,14,14
senblumenthal,14,14,13
senatorhousakos,14,14,10
selfserving,14,14,14
selfcare,14,13,13
seiu,14,14,14
seed,14,14,14
screamed,14,14,14
scrap,14,14,14
sauce,14,9,9
samaritan,14,13,13
samanthajpower,14,14,14
rôle,14,14,13
régimen,14,12,7
rouhani,14,14,8
rogue,14,14,13
rodriquez,14,14,14
rodphillips01,14,14,11
rigorous,14,14,14
reverted,14,13,13
reproduction,14,13,13
rentrée,14,14,14
rendre,14,14,13
relied,14,14,14
regina,14,14,13
regardez,14,14,11
refuge,14,12,12
recreational,14,14,14
recklessly,14,14,14
realistic,14,14,14
reactive,14,14,14
ravage,14,14,14
radar,14,14,14
racialized,14,14,14
quelques,14,14,14
qa,14,14,14
pushback,14,14,14
puppy,14,12,12
pueden,14,13,12
prêt,14,13,13
présente,14,14,14
provincewide,14,14,12
protestor,14,14,14
prosecuted,14,14,14
prochaine,14,13,13
processed,14,14,14
proactive,14,14,14
pricing,14,13,13
prevail,14,14,14
preuves,14,14,12
prenez,14,14,13
precovid19,14,14,14
preceded,14,14,14
precautionary,14,14,14
potent,14,12,12
positivos,14,14,12
portland,14,14,13
policeweekon,14,14,13
poking,14,14,14
podcasthq,14,14,5
plq,14,14,8
pizza,14,14,14
philosophy,14,13,13
peutêtre,14,14,13
persontoperson,14,14,14
perpetrated,14,14,13
pe,14,14,14
pdb,14,9,9
paving,14,14,14
patients4abdocs,14,14,14
pathology,14,14,14
passage,14,14,14
partout,14,14,13
parte,14,14,11
parcel,14,12,12
parachute,14,13,13
ow,14,12,9
overreaction,14,14,14
overcounted,14,14,14
ouch,14,13,13
orleans,14,14,14
orcusa1,14,14,14
operative,14,13,13
onfr,14,14,4
oic,14,14,14
ohioan,14,9,9
odni,14,14,14
nord,14,14,14
nicer,14,14,14
newfoun02362209,14,13,11
neural,14,14,14
nearby,14,14,14
nationale,14,14,11
nat,14,14,14
mucho,14,14,14
mot,14,13,12
mortalité,14,13,11
moon,14,13,13
montréalnord,14,13,13
monetary,14,13,12
mobilization,14,14,14
mm,14,13,13
miserable,14,14,14
mildly,14,14,14
mikeschreiner,14,14,13
mere,14,14,14
melt,14,14,14
medbennett,14,14,4
mcmurray,14,13,13
mccann,14,14,13
materialized,14,14,14
matching,14,14,13
martini,14,14,14
markhams,14,14,14
mardi,14,14,12
malpractice,14,14,14
makechinapay,14,14,14
mailbox,14,13,13
léconomie,14,13,12
lurking,14,13,13
listens,14,14,14
linger,14,14,14
lesley,14,14,14
legogroup,14,8,8
legislator,14,14,14
legendary,14,14,13
lb,14,14,13
lazarus,14,14,14
lauracrosella,14,14,13
lansing,14,14,13
lancet,14,14,14
lamb,14,14,13
lagging,14,14,14
kroger,14,10,8
km,14,13,13
kenny,14,9,9
kearl,14,14,14
kaduna,14,12,10
julian,14,13,11
jong,14,14,14
joncoopertweets,14,14,13
johnall63815927,14,14,12
jimmy,14,11,11
ji,14,13,12
jamie,14,14,14
jam,14,14,14
istandwithtrudeau,14,14,11
istandwithdrtam,14,14,12
involvement,14,14,14
introduction,14,14,14
internationalworkersday,14,14,13
intellectual,14,14,14
integral,14,14,14
insufficient,14,14,14
insisted,14,14,13
inlet,14,14,12
infuriates,14,14,14
infringes,14,14,14
infectados,14,13,10
inciting,14,14,14
immoral,14,14,14
illiterate,14,14,14
ia,14,13,13
hunted,14,14,14
houston,14,14,14
hopelessly,14,14,14
hogwash,14,14,14
ho,14,14,14
historyrepeating,14,14,14
him—and,14,14,14
helpless,14,14,14
heath,14,14,14
he48300141,14,14,12
hating,14,14,14
harlem,14,14,14
habitant,14,13,11
gwlarsson,14,14,2
guilt,14,14,14
gtlem,14,14,12
graffiti,14,13,13
gordongchang,14,14,10
golfer,14,14,14
goalmore,14,14,14
glimmer,14,14,14
gin,14,13,13
garde,14,14,11
gallup,14,13,13
fueled,14,14,14
freezer,14,14,14
footprint,14,14,14
fm93,14,14,3
florence,14,14,14
flexibility,14,14,14
fled,14,13,13
flanking,14,7,7
filter,14,14,14
feasible,14,13,13
fearful,14,14,14
fbr,14,14,13
façon,14,14,13
fax,14,12,11
fare,14,14,13
faq,14,13,13
fancy,14,14,14
familles,14,12,12
familiesfirst,14,14,14
famed,14,14,13
falsehood,14,14,14
fabulous,14,14,14
ezralevants,14,14,13
extract,14,14,13
exclusively,14,14,14
exceptionalism,14,14,14
evan,14,14,14
estos,14,13,10
eradication,14,14,14
emphasize,14,14,14
emperor,14,13,12
ellos,14,14,12
edmarkey,14,14,14
drtam,14,14,14
drown,14,14,14
draining,14,14,14
doivent,14,12,11
dminus,14,14,13
diversion,14,14,13
ditch,14,14,14
disrupting,14,14,14
disqualified,14,14,13
disputed,14,14,14
discriminatory,14,14,14
discredit,14,14,13
disconnect,14,13,13
disappearing,14,14,14
diplomat,14,14,14
dictatorial,14,14,14
diagnostics,14,13,12
detain,14,14,13
deregulate,14,14,14
declassify,14,14,14
debit,14,14,14
davidlepofsky,14,12,8
darpa,14,14,11
curva,14,13,9
curtain,14,14,14
csis,14,14,8
cristinalaila1,14,14,13
crimesagainsthumanity,14,14,14
covid1984,14,14,14
coronavírus,14,13,8
constitutionovercoronavirus,14,14,14
consolidate,14,14,14
conseils,14,14,14
conseil,14,14,12
confronts,14,14,14
confiscate,14,14,13
comparable,14,14,13
collaborates,14,14,14
clustered,14,14,14
clever,14,14,14
chrystia,14,14,14
choreographed,14,14,14
chinada,14,13,4
chickenshit,14,14,14
checklist,14,14,14
cews,14,14,13
ceasefire,14,13,13
cbchomestretch,14,14,8
cardinal,14,14,14
camping,14,14,13
campground,14,13,13
broadband,14,12,11
breed,14,14,14
brad,14,14,14
bracing,14,14,14
bow,14,14,14
booking,14,13,13
bob,14,14,14
boast,14,14,14
blindfold,14,14,14
blasting,14,14,14
blake,14,14,14
bishop,14,13,13
biontech,14,14,13
biodiversity,14,13,13
billboard,14,13,13
bible,14,14,13
betsydevosed,14,14,13
behave,14,14,14
bclp,14,14,8
bbq,14,14,12
barley,14,14,14
bannon,14,14,9
balzac,14,14,13
baltimore,14,12,12
assumes,14,12,12
assorted,14,14,14
assemble,14,14,14
artwork,14,12,12
arab,14,14,13
appoints,14,14,14
appetite,14,14,14
apologist,14,14,14
aok,14,14,14
antistay,14,14,14
amplifying,14,14,14
amplified,14,14,13
ambitious,14,14,14
allocation,14,14,13
alec,14,14,13
albertandp,14,14,14
albert,14,14,12
ainsi,14,14,13
adamcc75,14,14,4
acyn,14,14,13
acton,14,14,14
abuja,14,13,11
aboriginal,14,13,9
ablabour,14,14,13
abe,14,14,14
aaronwherry,14,14,14
8000,14,14,14
750,14,14,14
737,14,14,13
669,14,8,8
530,14,14,13
48hr,14,14,14
35000,14,14,14
283,14,14,14
268,14,14,14
227,14,14,14
2232,14,14,14
2100,14,14,14
207,14,14,14
185499,14,14,13
171,14,14,14
1540,14,14,14
150000,14,14,14
142year,14,14,14
132,14,14,13
123,14,14,14
—that,13,13,13
—gt,13,13,13
étudiants,13,12,11
établissements,13,13,12
yell,13,12,12
xhnews,13,13,10
wuflu,13,13,12
workshop,13,13,13
worcester,13,12,12
withstand,13,13,13
wired,13,13,13
wire,13,13,13
wider,13,13,13
wick22,13,13,10
weighs,13,13,13
wef,13,13,13
weaponizing,13,13,13
washed,13,13,13
waning,13,13,13
walkaway,13,13,13
voicing,13,13,13
vocal,13,11,11
visible,13,13,13
vip,13,12,11
vinyl,13,12,12
vindication,13,13,13
villes,13,12,11
view…,13,13,4
veulent,13,13,13
verify,13,13,13
ver,13,11,11
vent,13,13,13
vendredi,13,13,13
vendor,13,13,13
veday,13,12,12
vaping,13,9,8
valerie,13,13,12
vacuna,13,13,10
usher,13,13,13
unsure,13,13,13
unknowingly,13,13,12
understaffed,13,13,13
txlege,13,13,13
trumpism,13,12,12
trumpisaloser,13,13,11
trumpers,13,13,13
trumpcanuck,13,12,3
trump2020landslide,13,13,12
trickle,13,13,13
trabajo,13,12,11
torch,13,13,13
toque,13,13,13
tomtsec,13,13,11
tolerated,13,13,13
tobacco,13,12,12
titanic,13,13,13
thwart,13,13,12
thunder,13,12,10
theft,13,13,13
teresa,13,13,4
telework,13,13,13
technicality,13,13,13
tamil,13,11,7
sí,13,12,9
syrian,13,13,13
sweep,13,13,13
sweater,13,13,13
superstore,13,13,12
superhero,13,13,13
suffers,13,13,11
subsidiary,13,13,13
stupidly,13,13,13
stressing,13,13,13
steam,13,13,13
steak,13,12,12
stayathomesavelives,13,13,12
stayalert,13,13,13
statnews,13,13,13
stahl,13,13,13
stack,13,13,13
squat,13,12,10
squandered,13,13,12
spouting,13,13,13
spared,13,13,13
spanky,13,13,12
southwest,13,13,13
sore,13,12,12
sometime,13,12,12
soin,13,13,13
soft,13,13,12
smooth,13,11,11
slashed,13,12,12
sindh,13,9,7
sickened,13,13,13
sich,13,12,6
shill,13,13,11
shedding,13,13,12
shayarm,13,13,3
sha,13,13,11
sguilbeault,13,13,12
sest,13,13,13
sentomcotton,13,13,11
senmarkey,13,13,13
senatedems,13,12,11
selected,13,13,13
screwing,13,13,13
scarce,13,13,13
savelives,13,13,11
savage,13,13,13
sarcasm,13,13,13
sanitary,13,13,13
samvinograd,13,13,11
régions,13,13,13
ruthlessness,13,13,13
ruining,13,13,13
ruby,13,13,11
rouvrir,13,13,11
rooting,13,13,12
roadmap,13,12,12
ridge,13,12,12
richly,13,13,13
revert,13,13,13
revers,13,13,13
restezchezvous,13,13,7
respecter,13,13,12
repswalwell,13,13,11
repost,13,13,13
replied,13,13,13
replaces,13,13,13
replacement,13,13,13
renew,13,13,13
reliant,13,13,13
relance,13,13,12
reinfection,13,13,13
reelect,13,13,13
recognizes,13,13,13
recalling,13,13,13
rebuttal,13,13,13
realestate,13,13,10
ranked,13,13,12
racking,13,13,13
quils,13,13,13
quicker,13,13,13
quepoli,13,13,13
quantum,13,13,13
purposefully,13,13,13
purolator,13,12,11
purely,13,13,13
pu,13,13,12
pst,13,13,13
prueba,13,13,11
prosecution,13,13,13
prosecute,13,13,13
prone,13,13,13
procure,13,13,13
preventative,13,13,13
preprogrammed,13,13,13
prc,13,11,11
possible🤨,13,13,13
popping,13,13,13
politiques,13,13,11
pole,13,13,13
podium,13,11,11
pmo,13,13,13
planted,13,13,13
pit,13,13,13
pink,13,12,12
piecebypiece,13,13,13
pickering,13,13,12
philzantos,13,13,4
petulant,13,13,12
perverse,13,13,13
persevered,13,13,13
perreaux,13,13,12
pepper,13,13,13
pennsylvanian,13,12,12
pediatrician,13,13,13
paula,13,11,11
patented,13,12,12
parton,13,13,13
parliamentarian,13,13,13
paradox,13,13,13
overthrow,13,13,13
overt,13,13,13
overstated,13,13,13
overreacted,13,13,13
overdoses,13,13,13
ottawacitizen,13,13,13
osc,13,13,12
originally,13,13,13
on💁‍♀️,13,13,13
ons,13,13,12
offisland,13,13,13
oc,13,13,12
nueva,13,13,12
nsc,13,13,13
nowadays,13,13,13
novakglobal,13,13,2
noone,13,13,13
nonexistent,13,13,13
nonanswer,13,13,13
nombreux,13,13,13
nixon,13,13,13
newshour,13,13,13
newnormal,13,13,13
newday,13,13,11
nevertheless,13,13,13
negotiation,13,11,10
negotiate,13,13,13
naval,13,13,13
nationalism,13,13,13
natgeo,13,13,13
nacional,13,12,12
mutates,13,12,12
mtlgazette,13,13,13
msdnc,13,13,13
motto,13,13,13
motorcycle,13,13,13
motive,13,13,12
montana,13,12,8
moderated,13,13,11
ml,13,10,10
misrepresented,13,13,13
mishustin,13,13,13
misfortune,13,13,13
minsa,13,13,3
ministro,13,13,12
milliers,13,13,12
mikeggibbs,13,13,12
mikegarcia2020,13,13,10
mighty,13,13,13
microbiology,13,13,13
michiganprotest,13,13,12
metis,13,12,9
meticulous,13,13,13
mentality,13,13,13
medicareforall,13,13,10
medhat,13,13,11
measurement,13,13,13
mbees39,13,13,4
mayorsheep,13,13,1
massgovernor,13,13,13
massacre,13,13,13
marshall,13,12,12
marguerite,13,13,13
madame,13,13,12
lynnstueber,13,13,4
logo,13,11,11
loathing,13,13,13
llegó,13,13,11
liées,13,13,11
livestock,13,13,12
litigation,13,13,13
linkedin,13,11,6
limitation,13,13,12
lighting,13,13,13
liberia,13,13,13
liable,13,13,13
legitimacy,13,13,13
learnt,13,13,13
leaking,13,13,13
lavished,13,13,13
koolaid,13,13,13
know—,13,13,13
kissing,13,13,13
kidnapped,13,13,13
ketchum,13,13,12
keen,13,12,12
ke,13,11,10
kay,13,12,12
kashmiri,13,12,10
juvenile,13,13,13
johncornyn,13,10,8
jody,13,13,13
jeopardy,13,11,11
irresponsibility,13,13,13
ironically,13,13,13
inventory,13,13,13
invader,13,12,12
invaded,13,13,12
internationally,13,13,13
install,13,13,13
instability,13,13,13
infringement,13,12,12
inflate,13,13,13
inadequacy,13,13,13
in,13,12,12
importantinterestingweird,13,13,13
ifb,13,13,13
idle,13,13,13
iconic,13,13,12
ianbrow97534170,13,13,3
ian,13,13,13
hurdle,13,13,13
hung,13,13,13
humour,13,13,13
huckabee,13,13,13
housed,13,13,13
hospitality,13,13,13
hora,13,13,10
honoured,13,13,13
hockeytwitter,13,13,7
hivaids,13,12,7
heroin,13,11,11
healthnews,13,13,1
haïti,13,13,11
hated,13,11,11
harry,13,13,11
harassed,13,13,12
happily,13,13,13
hairdresser,13,13,13
hai,13,11,11
guéris,13,13,10
guelph,13,13,13
gran,13,13,13
graduating,13,12,12
governing,13,13,13
