Normalized Token,Total Number of Occurences,Document Frequency,User Frequency
avocat,5,5,4
avert,5,5,5
avaient,5,5,4
automatic,5,5,5
austrian,5,5,5
auspex,5,5,5
auschwitz,5,5,5
auntie,5,5,5
aujourd,5,5,5
audreyt,5,5,1
attractive,5,5,5
attraction,5,5,5
attend💔,5,5,5
atteintes,5,5,2
atrisk,5,5,5
atau,5,4,1
asubjectivelife,5,5,2
assymetric,5,5,5
assurer,5,5,5
assign,5,5,3
assez,5,5,5
assassiné,5,5,5
assassinating,5,5,4
aspc,5,5,2
askwho,5,5,5
asiatique,5,5,5
asiapacific,5,5,5
asianamerican,5,5,4
asiamind,5,5,5
asheru92,5,5,1
asesinadas,5,5,5
asbreakingnews,5,4,3
asbestos,5,3,1
asasqueprotegemopaís,5,5,1
artificialinteligence,5,5,5
arstechnica,5,5,5
arnold,5,5,5
arderns,5,5,4
arcndege,5,5,1
approving,5,5,5
apporter,5,5,5
applauded,5,5,5
appelé,5,5,5
apologetic,5,5,5
aparición,5,5,5
anxiously,5,5,5
anutin,5,5,5
antoniolackland,5,5,5
antisemitism,5,4,4
antiracism,5,5,5
antipipeline,5,5,4
antibiotics80,5,5,5
anthrax,5,5,5
ansteckend,5,4,1
anothers,5,5,5
anormalement,5,5,4
anitasharma,5,4,3
animalwelfare,5,5,4
angiotensin,5,5,5
andreaslandwehr,5,4,1
andre07132000,5,5,4
anderlini,5,5,5
analysis🔎china,5,5,4
ampamp,5,5,4
amlo,5,3,2
ami,5,5,3
amermilnews,5,5,5
amaze,5,5,5
altijd,5,5,2
alta,5,5,5
alpes,5,5,4
allure,5,5,5
alla,5,5,4
alivelshi,5,5,5
align,5,5,5
alexiscorbiere,5,5,1
alerter,5,5,5
alepescemipaaf,5,5,1
aleeyunnvaazun,5,5,2
albertomaritano,5,5,1
alangsmithbc,5,5,2
akin,5,5,5
airtravel,5,5,4
airbnbs,5,5,5
airbnbcitizen,5,5,5
ai6yrham,5,5,3
ahs,5,5,5
ahole,5,5,5
ahhh,5,5,5
ahem,5,5,5
agw,5,5,4
agnesrunacher,5,4,1
aggregate,5,5,5
afterward,5,5,5
afrique…,5,5,5
afoul,5,5,5
affinity,5,5,5
afactoryfilm,5,5,5
aerospace,5,5,5
advertisement,5,5,5
adventure,5,5,4
adolescent,5,5,4
adjunctprofessr,5,5,4
actuar,5,5,5
acquisitionsinterests,5,5,5
accès,5,5,4
account🤔,5,5,5
abusive,5,5,5
abstract,5,5,5
absorbed,5,5,5
abscbnnews,5,5,3
abrupt,5,5,5
abrahamyan,5,5,4
abnormal,5,5,5
abdysoh2,5,5,1
abbasi,5,5,5
aba,5,5,5
a330300,5,5,3
9🇸🇬singapore,5,5,5
9pm,5,5,4
992,5,5,4
9692,5,5,4
917000,5,5,5
912,5,5,5
901,5,5,5
8🇦🇺australia,5,5,5
8351,5,5,5
7🇧🇷brazil,5,5,5
7x,5,5,5
7h,5,5,3
7days,5,5,5
75k,5,5,5
75f24c,5,5,5
737,5,5,5
731,5,5,5
725,5,5,5
710,5,5,5
707,5,5,5
6🇯🇵japan,5,5,5
6month,5,5,5
696,5,5,5
6723,5,5,5
666,5,4,4
66576,5,5,5
660,5,4,4
6500,5,5,5
647416,5,5,4
645,5,5,4
640,5,5,5
611,5,5,5
5🇬🇧uk,5,5,5
5yo,5,5,5
5d,5,5,5
5974,5,5,4
588,5,5,5
547,5,5,5
520,5,5,5
5123,5,5,4
505,5,5,5
5000person,5,5,5
4🇺🇸usa,5,5,5
4n,5,5,4
470,5,5,5
440…,5,5,5
42760,5,5,3
4097,5,5,3
408,5,5,5
406,5,5,5
4002,5,5,5
3🇪🇸spain,5,5,5
3mos,5,5,5
3am,5,5,5
38🇲🇾malaysia,5,5,5
36b,5,5,5
361,5,5,5
35storey,5,5,4
35f,5,5,5
357,5,5,5
350000,5,5,5
34yrold,5,5,5
34k,5,5,5
33490,5,5,5
32🇪🇬egypt,5,5,5
328,5,5,4
313,5,5,5
312,5,5,5
30🇮🇳india,5,5,5
3084,5,5,4
2🇫🇷france,5,5,5
2⃣️,5,5,5
2b,5,5,5
2a4life,5,5,5
29🇹🇷turkey,5,5,5
28🇷🇺russia,5,5,5
2841,5,5,5
2820,5,5,5
2750,5,5,5
2744,5,5,4
25jan,5,5,5
250bn,5,5,5
24th,5,5,5
24day,5,5,5
249,5,5,5
247…every,5,5,5
2478,5,5,5
23m,5,5,3
238,5,5,4
23500,5,5,5
234,5,5,5
22nd,5,5,5
20471,5,5,5
20200213,5,5,3
20200208,5,5,4
20200206,5,5,1
20182019,5,5,4
20132014,5,5,5
200m,5,5,5
200b,5,5,4
2004,5,5,5
1🇮🇹italy,5,5,5
1️⃣,5,5,4
1day,5,5,5
1994,5,4,4
1972,5,5,5
1962,5,5,5
196,5,5,5
19189,5,5,5
18th,5,5,4
18922,5,5,5
182,5,5,5
1723,5,5,5
16🇨🇳china,5,5,5
1645,5,5,5
157,5,5,5
154k,5,5,5
150k,5,5,5
1500000,5,5,5
14d,5,4,4
1462,5,5,5
13d,5,5,5
1369,5,5,5
133k,5,5,4
12years,5,5,5
11700,5,5,5
117,5,5,5
11090,5,5,5
1102,5,5,5
10🇨🇭switzerland,5,5,5
109c,5,5,5
070,5,5,5
012,5,5,5
007,5,5,4
002,5,5,4
🧐👇🏼michiganbased,4,4,4
🦠😷justtheflu,4,4,1
🦠that,4,4,4
🦠china,4,4,4
🤰🏾preventing,4,4,4
🛡️preventing,4,4,4
🚨coronavirus🚨,4,4,4
🚨coronavirus,4,4,3
🚨at,4,4,4
😭💔to,4,4,4
🔥the,4,2,2
💥omg💥omg💥omg💥,4,4,3
💥dems,4,4,4
👉🏻in,4,2,2
👉china,4,4,4
👇are,4,4,4
🇻🇳vietnam,4,4,4
🇨🇦citizens,4,4,4
🇦🇺15,4,4,4
，大陸實際死亡人數已超過一萬人；該殯儀館2月3日死亡單記錄，六成死者因無法住院屍體從家中拉到殯儀館。疫情進入爆發期，,4,4,4
코로나19,4,3,2
陈秋实已经失联超过20小时。,4,4,4
这个有点壮观。中共监视你在网上的一举一动。internetpolice,4,4,4
接管日本731,4,4,4
接受国际援助，允许cdc等组织的专家进入中国,4,4,4
另一项二氧化硫指标的分析显示，要烧14000具尸体，才能达到这个水平（这个有点吓人，我不知真假，只是翻译以下这个帖子）。,4,4,4
发语音信息说，他妻子所在的医院诊断出一些coronavirus,4,4,4
出院：recovered,4,4,1
➡️who,4,4,4
✅what,4,2,2
✅usmca,4,4,4
✅us,4,4,3
✅how,4,2,2
✅china,4,4,4
⚠️coronavirus,4,4,4
♦️father,4,4,4
☑️staying,4,4,4
▪️who,4,4,4
▪️epstein,4,4,4
▪️all,4,4,4
⁦wsj⁩,4,4,4
⁦scottmorrisonmp⁩,4,4,4
⁦josepborrellf⁩,4,4,4
⁦ianjamesyoung70⁩,4,4,4
⁦huxijingt⁩,4,4,4
⁦drdenagrayson⁩,4,4,4
⁦dr,4,4,4
⁦cdcgov⁩,4,4,4
⁦carlyweeks⁩,4,4,4
…5g,4,4,4
—and,4,4,4
über,4,3,1
österreich,4,3,2
ölümcül,4,4,1
êtes,4,4,4
évolution,4,4,4
évolue,4,4,4
évitez,4,2,2
évacuera,4,4,4
évacuant,4,4,4
étranger,4,4,4
équipage,4,4,3
éprouvent,4,4,4
épisode,4,4,3
élevée,4,4,4
él,4,4,4
écœure,4,4,4
économiques,4,4,3
économique,4,4,3
échappée,4,4,4
çinin,4,4,1
£217bn,4,4,4
zzzzzzzzzz,4,4,4
zwei,4,4,3
zooming,4,4,4
zona,4,4,4
zoedodd,4,4,4
zip,4,4,4
zimwildtrade,4,4,2
zimbabweelephants,4,4,2
zich,4,4,3
zhanggasong,4,4,3
zenggang,4,4,4
ywchen1,4,4,3
yurikageyama,4,4,3
yukvon,4,4,2
yuh,4,2,2
you😂,4,4,4
youtuber,4,4,4
yonhap,4,4,4
yol,4,4,1
yokohamabound,4,4,4
yogi,4,4,4
yoga,4,4,4
yiyinz1,4,4,4
yip,4,4,4
yingzi,4,4,4
yerman317,4,4,4
yellowvestsca,4,4,4
yeh,4,4,3
yearslong,4,4,4
yearmore,4,4,4
yayınlanan,4,2,1
yannickstromei,4,4,4
yahoosg,4,4,2
yahoonewsuk,4,4,2
xuzeyuphilip,4,4,4
xuekun,4,4,4
xudong,4,4,4
xinxian,4,4,4
xilu,4,3,3
xian,4,4,4
xbox,4,4,4
x10,4,4,4
wwiii,4,4,4
ww2,4,4,4
ww1,4,4,4
wurden,4,4,2
wuhanthis,4,4,4
wuhanstrong,4,4,3
wuhanese,4,4,4
wuhaner,4,4,4
wuhandairy,4,4,4
wuhanconoravirus,4,4,4
wtpebrc,4,4,4
wti,4,4,4
wsjhealth,4,4,4
wshh,4,4,3
wrong🤔,4,4,3
wrong…and,4,4,4
wrongthink,4,3,3
wretched,4,4,3
wreaking,4,4,4
wracked,4,4,4
wound,4,4,4
wouldbe,4,4,4
worthwhile,4,4,4
worshiping,4,4,4
worse🤔,4,4,4
worse😱,4,4,4
worldview,4,4,4
worldtruthtv,4,4,3
worldsmostsmokedoutpodcast🌍💨…,4,4,2
worldcondomday,4,4,4
worldclass,4,4,4
worldcancerday⁠⁠,4,4,4
workin,4,4,4
workers—speaking,4,4,4
workathome,4,4,4
wordt,4,4,3
wordpressdotcom,4,4,3
wording,4,4,4
wks‼️,4,4,2
wit,4,4,4
wiser,4,4,4
wird,4,4,2
wionews,4,4,4
winwin,4,4,4
winston,4,4,4
wingnut,4,4,4
wineusa,4,4,2
winery,4,4,4
wineecon,4,4,2
winding,4,4,4
willy,4,4,4
willchamberlain,4,4,4
wildlifetrade,4,4,3
widelyused,4,4,4
why,4,4,2
whatspp,4,4,4
wetswueten,4,4,4
wetsuwetan,4,4,4
wethepeople,4,4,4
wereare,4,4,4
werden,4,4,4
wenglaw,4,4,4
wencyleung,4,4,4
wen,4,4,4
welt,4,4,4
wellcometrust,4,4,4
weep,4,4,3
wearemarkham,4,4,3
weaponizedvirus,4,4,4
weaker‼️,4,4,2
wcs,4,4,4
waving,4,4,4
watson,4,4,4
waterdrtedros,4,4,4
wastewater,4,1,1
washtimesoped,4,4,4
warship,4,4,4
warroompandemic,4,4,3
waning,4,4,4
wangalso,4,4,4
waltshaub,4,4,4
walshfreedom,4,4,4
wall✅,4,4,4
walia,4,4,4
wakeuptime,4,4,4
waisingrin,4,4,2
waikikian,4,4,4
waidsfoundations,4,4,4
wahun,4,4,2
waging,4,4,4
w7voa,4,4,4
w2019ncov,4,4,4
voyageant,4,4,4
votethemout2020,4,4,4
votebluein2020,4,4,3
voteblue2020,4,4,4
vom,4,4,2
volatility,4,4,4
voit,4,4,4
voient,4,4,3
void,4,4,4
voicemail,4,4,4
vivian0202,4,4,3
vive,4,4,4
vivant,4,4,4
vitro,4,4,4
vite,4,4,4
virüsünden,4,4,1
virüs,4,4,1
virés,4,4,4
viruslike,4,4,4
viruschina,4,4,4
virologie,4,4,4
violate🇭🇰ers,4,4,4
vilavaite,4,4,4
vih,4,3,2
vigilante,4,4,4
vieux,4,4,4
viernes,4,4,3
viennent,4,4,4
vidéos,4,4,4
vide,4,4,4
vidal,4,4,4
victor,4,4,4
viarail,4,4,4
viajar,4,4,4
vestedintrests2keep,4,4,4
verrouiller,4,4,3
vermont,4,4,4
verlo,4,4,4
verdad,4,4,4
verdachtsfälle,4,4,2
verbal,4,4,4
vendre,4,4,1
vch,4,4,3
variable,4,4,3
vanderbilt,4,4,4
vampire,4,4,4
valueanalyst1,4,4,2
valentinesdays,4,4,4
vale,4,4,4
vague,4,4,4
vachina,4,4,4
vaccins,4,4,3
vaccinating,4,4,4
vacancy,4,4,4
uttering,4,4,4
utilizado,4,4,3
utiliser,4,4,3
utero,4,4,4
usurping,4,4,4
usurp,4,4,4
usnavy,4,3,3
usmca✅,4,4,4
usembassyottawa,4,4,3
usawine,4,4,2
usat,4,4,4
usaid,4,4,4
us500m,4,4,4
url,4,4,4
urbannaxals,4,2,2
urbanization,4,3,2
uploading,4,4,4
upholding,4,4,3
uoftmed,4,4,4
unworried,4,4,4
unveiled,4,4,4
unvaccinated,4,4,4
untruth,4,4,4
untold,4,4,4
unsuccessful,4,4,4
unscreened,4,4,4
unroll,4,4,4
unprosecuted,4,4,4
unorthodox,4,4,3
unmemorialized,4,4,4
unlinked,4,4,4
unlimited,4,4,4
unknowingly,4,4,4
univ,4,4,4
uniting,4,4,3
unistoten,4,4,3
uninsured,4,4,4
unidentified,4,4,4
ungrateful,4,4,4
unfriendly,4,4,2
unfitforoffice,4,4,4
unfettered,4,4,4
unemployed,4,4,4
undp,4,4,3
underworld,4,4,4
undertake,4,4,4
underseas,4,4,4
underneath,4,4,4
undercount,4,4,4
uncontained,4,4,4
unclean,4,4,4
uncanny,4,4,3
unavailable,4,4,4
unauthorized,4,4,4
unanimously,4,4,4
unaccounted,4,4,4
umanitoba,4,4,3
ukrainetrollbot,4,4,1
uit,4,4,4
ue,4,4,4
ucsd,4,4,4
uav,4,4,3
t—over,4,4,4
türk,4,2,1
tôt,4,4,4
témoignage,4,4,3
télé,4,4,4
tywanzasanders,4,4,1
tyvec,4,4,4
tyerak,4,4,4
tydstapleton,4,4,1
txtrumpette89,4,4,1
twnextmedia,4,4,1
twmalone,4,4,1
twittergovjp,4,4,1
twittergov,4,4,2
twettach,4,4,1
twd,4,4,1
tvietor08,4,4,1
tvb,4,4,4
tuuhk,4,4,4
tus,4,4,3
turkic,4,3,3
tunneytun,4,4,4
tulsi,4,4,3
ttc,4,4,4
tsutomuishiai,4,4,1
tsunami,4,4,4
tsonenshine,4,4,1
tsjeditor,4,4,1
tsingyi,4,4,3
tsinghuauni,4,4,2
tsa,4,4,4
truthseeking,4,4,4
trustthank,4,4,4
truro,4,4,3
trunk,4,4,4
trumpsaudi,4,4,4
trumpisrael,4,4,4
trumpgop,4,4,4
trudope,4,4,4
tropic,4,4,4
trophy,4,4,4
trolled,4,4,4
tribbleindustr1,4,4,4
trialled,4,4,2
trevortimm,4,3,1
trevan,4,4,4
tremblay,4,4,4
treatmentsvaccines,4,4,4
treasuryspox,4,3,1
través,4,4,3
travaillent,4,4,4
transportant,4,4,4
transmitter,4,4,4
transmits,4,4,4
transmette,4,4,3
transformuk,4,2,1
transferring,4,4,4
transfered,4,4,4
tranquille,4,4,4
trajectoire,4,4,4
traitorous,4,4,4
traficologo1,4,4,2
trafic,4,4,4
tradetraders,4,4,2
tradersinvestors,4,4,4
tradegovuk,4,2,1
tradedeal,4,4,4
tracye,4,4,4
touted,4,4,2
tousser,4,4,4
touristes,4,4,4
tossup,4,4,4
torontonians,4,4,4
toro,4,4,4
toppolling,4,4,4
toothpick,4,4,4
tompeter,4,4,4
tombschrader,4,4,3
tomblackwellnp,4,4,4
tokyoolympics,4,4,4
tokio,4,4,3
tn,4,3,3
tmzedg,4,4,1
tisdall,4,4,4
timeframe,4,4,4
timebomb,4,4,1
tilt,4,4,4
tierra,4,4,4
tiempo,4,3,2
tidak,4,3,2
ticktock,4,3,3
ticketdeals,4,4,1
tianenman,4,4,3
tiananmensquaremassacre,4,4,1
thunberg,4,4,4
tht,4,4,4
thrusdaythought,4,4,4
throttled,4,4,4
threeandahalf,4,4,4
thornhill,4,4,4
thistheoryright2saydemocratsampchinar,4,4,4
thirty,4,4,4
thirdfloor,4,4,4
the🇨🇦bioweapon,4,4,4
theworldindex,4,4,2
theweek,4,4,1
theukrainescandalit,4,4,4
thestreet,4,4,3
thesharpedge1,4,4,4
thesameampremove,4,4,4
thermomètre,4,4,4
theorize,4,4,4
theoretically,4,4,4
thelancetinfdis,4,4,3
theheraldsun,4,4,4
thegreatawakeningworldwide,4,4,4
theellenshow,4,4,3
thebluehouseeng,4,4,2
thebluegem3,4,4,4
theagenda,4,4,4
thc,4,3,3
thatll,4,4,4
texte,4,4,2
texan,4,4,4
tetanus,4,4,4
testify,4,4,4
tester,4,4,4
terrypolevoy,4,4,4
terrain,4,4,4
terminate,4,4,4
terencemills,4,4,4
tenté,4,4,4
tenant,4,4,4
tempt,4,4,4
temor,4,4,4
teleprompter,4,4,4
telematin,4,4,4
tecrousa,4,4,1
technologie,4,4,4
technoauthoritarian,4,4,4
tears😭,4,4,4
teargas,4,4,3
teamtrace,4,4,4
tchernobyl,4,2,2
tatter,4,4,4
tarmac,4,4,4
tariqahmadbt,4,4,4
tanking,4,4,4
tangled,4,4,4
tampon,4,3,3
tamil,4,3,3
tall,4,4,4
taliban,4,4,3
talented,4,4,4
taiwanpresspox,4,4,1
tailspin,4,4,3
tacomabliss,4,4,4
tablet,4,4,4
t,4,4,4
sévit,4,4,3
são,4,4,3
synthèse,4,4,2
synthesis,4,4,3
syndromerelated,4,4,1
sx,4,4,4
swimming,4,4,4
sweaty,4,4,4
swartz,4,4,3
swapping,4,4,4
swap,4,4,4
swamped,4,4,4
suwet,4,3,3
suspect🇨🇳1,4,4,4
suryatapab,4,4,4
surveying,4,4,4
supportprop,4,4,1
supplementing,4,4,4
supercharged,4,4,3
sunrise,4,4,2
sundaymorning,4,4,4
suncommercial,4,4,4
sulfer,4,4,4
suleiman,4,4,4
suivi,4,4,3
suitclad,4,4,4
suisse,4,4,4
succinct,4,4,4
subvoyeur,4,4,4
subjecting,4,4,4
subclinical,4,4,2
stupidly,4,4,4
stuffing,4,4,4
stuffed,4,4,4
stubhub,4,4,1
strongman,4,4,3
striker,4,4,4
streamline,4,4,4
stranding,4,4,4
stormzy,4,4,4
stormed,4,4,4
stopdcmtnow1,4,4,1
stomach,4,4,4
stoked,4,4,4
stocking,4,4,4
stigma…,4,4,1
stigmatisation,4,4,4
stevestonnotri1,4,4,3
stevebannon,4,4,4
sterling,4,4,4
stephanieip,4,4,4
stephaniecarvin,4,4,3
std,4,4,4
stcom,4,4,4
statue,4,4,4
statku,4,4,3
stareditorial,4,4,4
starcrossed,4,4,4
stanford,4,4,3
standoff,4,4,3
stamped,4,4,4
stain,4,4,4
stagnation,4,4,4
staffed🤨,4,4,4
stacking,4,4,4
stabilising,4,4,4
stabbed,4,4,4
sress,4,4,4
squander,4,4,4
squabble,4,4,4
spurred,4,4,4
sprzyslp,4,4,3
sprinkle,4,4,4
spree,4,4,4
spouting,4,4,4
spotty,4,4,4
spooky,4,4,4
spoof,4,4,4
spoil,4,4,4
spirosmargaris,4,4,4
spiraled,4,4,4
spiking,4,4,4
spicy,4,4,4
sphere,4,3,3
spews,4,4,4
spelled,4,4,4
speculative,4,4,4
specifying,4,4,4
sparse,4,4,4
spanky,4,4,2
spanking,4,4,4
spank,4,4,4
souvenir,4,4,1
southkorean,4,4,3
soupçonné,4,4,4
soupçonne,4,4,4
soundsretreat,4,4,4
sospecha,4,4,4
sorting,4,4,4
soronya,4,4,4
sorely,4,4,4
sophiehrw,4,4,3
soooooo,4,4,4
sonné,4,4,4
soninlaw,4,4,4
someplace,4,4,4
soigner,4,4,3
softwarecompany,4,4,4
socialismcommunism,4,4,4
soastaiwan,4,4,1
snooze,4,4,4
sneakily,4,4,4
snatched,4,4,4
smqureshipti,4,4,4
smoothly,4,4,4
smiling,4,4,4
smileyface,4,4,4
smartest,4,4,3
slipping,4,4,4
slew,4,4,3
slamming,4,4,4
skripal,4,4,4
skeptmgmt,4,4,2
skekimi,4,4,2
sized,4,4,4
singled,4,4,4
silicone,4,4,4
silencedcnn,4,4,4
siguen,4,4,4
signale,4,4,4
sighted,4,4,4
sierra,4,4,4
siegel,4,4,2
sidneychest,4,4,3
siding,4,4,4
sidekick,4,4,4
sibling,4,4,4
siberian,4,4,4
shì,4,1,1
shrouded,4,4,3
shower,4,4,4
shovel,4,3,3
shockingly,4,4,4
shitting,4,4,4
shitstain,4,4,4
shitbakker,4,4,4
shing,4,4,3
shiji,4,4,4
sherrill,4,4,1
shenlulushen,4,4,4
shaytan,4,4,1
sharpest,4,4,4
share🙏,4,4,4
shareholder,4,4,4
shaped,4,4,4
sguilbeault,4,4,4
sgtreport,4,4,4
sgirardau,4,3,2
sgairshow2020,4,4,4
sexuelle,4,4,4
seventy,4,4,4
servebc,4,4,3
seraient,4,4,3
sequestered,4,4,4
sequencesperfectly,4,4,4
separating,4,4,3
sentoddyoung,4,4,3
sentinel,4,4,4
sentencing,4,4,4
sensitivecontent,4,4,4
sensingenergy,4,4,1
sensationalized,4,4,4
sensationalistic,4,4,4
senmcsallyaz,4,4,3
senkamalaharris,4,4,2
sellman,4,4,1
selflegaladvice,4,4,4
selfdriving,4,4,4
selfdisciplined,4,4,4
selectively,4,4,2
seizing,4,4,3
sein,4,4,4
seguridad,4,4,4
seeping,4,4,4
seemoney49,4,4,3
secretstranger9,4,4,1
secretaryross,4,4,3
secretarycarson,4,4,2
seaport,4,3,3
seamless,4,4,4
sdonnan,4,4,4
scènes,4,4,3
scrub,4,4,4
scribulatora,4,4,3
screamed,4,4,4
scrapped,4,4,4
scourge,4,4,4
scour,4,4,4
scotians,4,3,3
scooped,4,4,4
scmpgraphics,4,4,4
scifi,4,4,4
scientistsand,4,4,4
schwabing,4,4,1
schofield,4,4,2
scenic,4,4,4
scathing,4,4,4
sawyer,4,4,4
savons,4,4,4
sauf,4,4,4
saudiarabia,4,4,4
saturdaythoughts,4,4,4
saturated,4,4,4
sattendre,4,4,4
satisfying,4,4,4
satisfied,4,4,4
sars2,4,4,4
sarrêter,4,4,4
sarahboseley,4,4,4
sapparentant,4,4,4
santéqc,4,4,2
sanitiser,4,4,4
sandman,4,4,4
sanantonio,4,4,4
sana,4,4,4
sampson,4,4,4
sampled,4,4,4
samcampbell79,4,4,4
salvar,4,4,4
salvajes,4,2,2
salvador,4,4,4
sall,4,3,3
salivating,4,4,4
salihhudayar,4,4,3
salamat,4,4,1
sais,4,4,4
sage,4,4,4
safetyinfocan,4,4,3
safeguarding,4,4,4
sadistic,4,4,4
saddest,4,4,4
saddened,4,4,4
sacrificial,4,4,3
sacrament,4,4,4
sachs,4,4,4
saber,4,4,4
sabe,4,4,4
sabcnewsonline,4,4,1
révocation,4,4,1
réunion,4,4,4
résultats,4,4,3
répond,4,4,4
réelle,4,4,3
récemment,4,4,3
ryarmst,4,4,4
ryantumilty,4,4,4
rv,4,3,3
russell,4,4,4
rushlimbaugh,4,4,3
rsquared,4,4,4
rpoconnor,4,4,4
rowesantos,4,4,4
rover,4,4,4
routed,4,4,4
rosedc11,4,4,4
roost,4,4,4
ronpaul4constit,4,4,1
ronankelly13,4,4,2
romantic,4,4,4
rollandnadege,4,4,3
rodrigo,4,4,4
rodmickleburgh,4,4,4
rodgers,4,4,4
robtropper,4,4,2
robtodaro,4,4,4
robjohnstone,4,4,4
robin,4,4,3
robertspalding⁩,4,4,4
robertlangreth,4,4,3
robbiegramer,4,4,4
roadsafety,4,4,4
rnao,4,4,4
rmbvirus,4,4,4
rl9631,4,4,1
rkeil,4,4,1
rjjago,4,4,4
ripliwenliang,4,4,3
rioting,4,4,4
ringing,4,4,4
right🙄sundaymood,4,4,4
rifle,4,4,4
rider,4,4,4
richeydarian,4,4,3
rfachinese,4,4,3
reçoit,4,4,3
rewritten,4,4,4
revival,4,4,3
reviewing,4,4,4
reviennent,4,4,4
reused,4,4,4
reunited,4,4,4
retweets,4,4,4
returnfever,4,4,4
retrouvé,4,4,4
retrospective,4,4,4
retroactive,4,4,4
resultant,4,4,4
restricts,4,4,4
responsables,4,4,4
requisitioning,4,4,4
reproduce,4,4,4
reposting,4,4,4
reposted,4,4,4
reports👇👇,4,4,4
replicated,4,4,4
replay,4,4,4
repent,4,4,4
renter,4,4,4
renovating,4,4,4
renews,4,4,4
renege,4,4,4
rendre,4,4,3
remorse,4,4,4
rememberinnovember,4,4,4
remarked,4,4,4
remaking,4,4,4
relocate,4,4,4
relieve,4,4,4
relied,4,4,4
relay,4,4,4
relate,4,4,4
reiterating,4,4,2
reinstating,4,4,4
reinforcement,4,4,4
reinforced,4,4,4
rehearsaldry,4,4,4
regreso,4,4,4
regarde,4,4,4
refuge,4,4,4
reenter,4,4,3
redfm889toronto,4,4,4
redefined,4,4,4
recycling,4,4,4
recuperating,4,4,4
recovereddischarged,4,4,1
reconstructed,4,4,4
recombination,4,4,4
recognised,4,4,4
recite,4,4,4
rec,4,4,4
rebuilding,4,4,4
reassurance,4,4,4
realtuckfrumper,4,4,4
realm,4,4,4
reality！,4,4,4
realist,4,4,4
realised,4,4,3
realdonaldtrumps,4,4,4
realdefender,4,4,3
realbwea,4,4,4
reaffirm,4,4,4
rawstory,4,4,3
rawsometimes,4,4,2
ravage,4,4,4
rattled,4,4,4
rationing,4,4,3
rappel,4,4,3
rapor,4,2,1
rap,4,4,4
rao,4,4,4
randpaul,4,4,3
rand,4,4,4
ramadan,4,2,2
raking,4,4,4
railroad,4,4,4
ragetweeting,4,4,4
radiologist,4,4,3
radiocanadainfo,4,4,2
radchick4cast,4,4,3
rack,4,4,4
racisti,4,4,4
racistes,4,4,4
rachel,4,4,4
racebaiting,4,4,2
quién,4,4,4
quirinale,4,4,1
quien,4,4,4
querying,4,4,4
quelquun,4,4,4
queeniem,4,4,1
quds,4,4,4
quartiers,4,4,4
qualifies,4,4,4
quadvenant,4,4,4
quadrant,4,4,4
qrepubblica,4,4,1
qinqin,4,4,4
qinetiq,4,4,1
qe,4,3,3
qassemsoleimani,4,4,4
qanon711,4,4,1
qa,4,4,4
q713,4,2,2
python,4,3,3
pyre,4,4,3
pybaubry,4,4,1
pursuit,4,4,4
purse,4,4,4
purported,4,4,4
purging,4,4,4
purged,4,4,3
purell,4,4,4
punitive,4,4,4
pune,4,4,2
punditfact,4,3,1
pun,4,4,3
pujiang,4,4,4
pues,4,4,4
publiquement,4,4,4
publici,4,2,1
publicar,4,4,4
psychology,4,4,4
psychoactive,4,4,4
psuworldcampus,4,2,1
psi,4,4,3
psaonline,4,2,1
prétend,4,4,4
précoces,4,4,3
précaution,4,4,4
przypadki,4,4,1
provs,4,4,4
provoked,4,4,3
providence,4,4,4
prouver,4,4,4
protégés,4,4,3
prototype,4,4,4
prosper,4,4,4
propoganda🤬,4,4,4
prophecy,4,4,4
propagé,4,4,4
pronounced,4,4,4
projectory,4,4,4
profoundlypp,4,4,3
profoundly,4,4,4
proflind,4,3,1
profitable,4,4,4
professionnel,4,4,2
productos,4,4,4
prodem,4,3,3
proclaim,4,4,4
processus,4,4,3
problemthe,4,4,4
proactively,4,4,4
privatized,4,4,3
prise,4,4,4
printable,4,4,4
principe,4,4,4
prick,4,4,4
preuve,4,4,3
pretext,4,4,4
pretended,4,4,4
pressuncuffed,4,3,1
presse,4,4,4
presidentsday,4,4,3
presidencial,4,4,2
presided,4,4,4
prescribes,4,4,4
preppers,4,4,4
prensa,4,4,3
prennent,4,4,4
prelim,4,4,4
pregnancy🦠,4,4,4
preannouncement,4,4,4
prat,4,4,4
prague,4,4,3
powers—and,4,4,4
pourraient,4,4,4
poured,4,4,4
potus45,4,4,4
potemkin,4,4,4
possibilités,4,4,4
possession,4,4,4
positivity,4,4,4
positivepopulism,4,4,3
portlandpolice,4,1,1
porteur,4,4,4
portal,4,4,4
porqué,4,3,3
poop,4,4,4
poo,4,4,4
pompous,4,4,4
polling,4,4,4
polled,4,4,4
pollan,4,4,4
politifacts,4,4,4
politicized,4,4,3
policingmufflingbullying,4,4,4
pointe,4,4,4
pocus,4,4,4
pneumococcal,4,2,2
pmhunsen,4,4,2
pmckinstryl,4,4,3
plupart,4,4,4
plundering,4,4,4
plunder,4,4,4
plugins,4,2,2
ploy,4,4,4
plethora,4,4,4
pleads,4,4,4
plasticetc,4,4,4
plarseneau,4,4,2
plannedamporchestrated,4,4,4
planetary,4,4,3
placées,4,4,3
placedare,4,4,4
pkings10,4,4,1
pizza,4,4,4
pittsburgh,4,4,4
pissing,4,4,4
