Normalized Token,Total Number of Occurences,Document Frequency,User Frequency
earth,221,209,200
crazy,221,213,204
10000,221,215,201
cancelled,220,206,195
bag,220,208,195
tracking,219,215,200
surgical,219,213,203
sold,219,215,202
sell,219,216,209
prayer,219,207,187
excellent,219,217,212
delay,219,215,207
card,219,208,198
app,219,179,156
voice,218,218,208
reading,218,211,203
farmer,218,204,197
cutting,218,191,183
announces,218,218,203
respiratory,217,203,196
prisoner,217,189,155
patty,217,215,195
locked,217,210,200
listening,217,216,210
denied,217,212,198
clip,217,203,195
claiming,217,215,199
universal,216,214,198
rural,216,184,177
nonessential,216,199,193
mortality,216,206,189
fever,216,207,200
feed,216,214,195
explains,216,216,207
suggests,215,215,207
risking,215,213,203
26,215,213,200
trudeaumustgo,214,214,157
sit,214,198,191
posted,214,210,185
ongoing,214,213,205
cancer,214,197,189
significant,213,213,204
pastor,213,197,180
maintain,213,210,206
developed,213,212,203
baby,213,197,193
29,213,208,204
200000,213,202,182
willing,212,205,201
ottnews,212,212,117
form,212,210,207
faith,212,195,184
adviser,212,198,185
activity,212,207,195
ability,212,206,193
hide,211,209,205
disinformation,211,205,195
approve,211,203,193
success,210,207,196
selling,210,208,202
picture,210,205,198
hurt,210,207,200
hong,210,191,146
guidance,210,205,202
grateful,210,209,205
foundation,210,199,188
energy,210,198,191
stage,209,201,196
potentially,209,209,205
justice,209,205,198
finding,209,206,199
contain,209,209,199
as,209,206,202
union,208,196,187
origin,208,195,170
however,208,207,197
executive,208,207,193
destroy,208,207,192
busy,208,202,197
wtf,207,206,195
stigma,207,176,26
standard,207,201,191
investigate,207,201,190
hot,207,207,203
fewer,207,202,198
e,207,165,80
accountability,207,207,193
multiple,206,204,196
incredible,206,205,200
drive,206,199,193
clinical,206,202,188
chart,206,196,172
27,206,204,192
option,205,200,192
nyt,205,204,191
judge,205,190,183
jim,205,144,138
institution,205,198,189
father,205,193,184
definitely,205,204,189
caught,205,204,192
ballot,205,182,166
appears,205,204,194
shes,204,184,179
reopening,204,203,191
refused,204,203,192
recorded,204,198,191
legal,204,202,179
cough,204,194,188
absolute,204,194,189
teacher,203,188,171
partisan,203,190,183
moved,203,197,190
main,203,188,183
elderly,203,192,182
accused,203,203,194
sen,202,199,187
kong,202,184,145
hospitalized,202,194,178
construction,202,180,161
active,202,192,172
500,202,198,188
whitehouse,201,201,146
throughout,201,198,189
scientific,201,191,171
santé,201,191,129
onevoice1,201,200,91
missed,201,197,190
loan,201,177,171
isolate,201,191,185
certain,201,198,191
box,201,153,151
anymore,201,201,194
ally,201,187,178
preparing,200,198,189
planet,200,190,183
lawsuit,200,199,182
increasing,200,198,191
gown,200,195,186
deliver,200,198,189
block,200,196,190
primary,199,196,188
greatest,199,199,195
fully,199,190,184
everywhere,199,197,189
wondering,198,194,190
survey,198,188,171
ridiculous,198,196,195
race,198,189,179
land,198,192,184
christian,198,182,167
star,197,183,180
french,197,189,179
ended,197,191,184
asks,197,195,189
ticket,196,186,183
similar,196,196,192
seeking,196,196,191
fix,196,189,181
34,196,191,144
200,196,194,192
tune,195,195,189
safely,195,194,187
otherwise,195,195,188
nature,195,183,173
desantis,195,184,169
yeah,194,188,182
nigeria,194,146,97
gas,194,183,173
complication,194,194,184
provides,193,191,185
management,193,191,185
highly,193,193,188
focused,193,180,170
brilliant,193,189,185
shot,192,182,180
published,192,191,182
non,192,185,171
extremely,192,186,183
enjoy,192,189,185
confirms,192,192,181
who,191,187,181
sun,191,188,182
spend,191,185,179
q,191,174,157
pray,191,178,166
lol,191,190,180
huawei,191,165,146
double,191,184,153
continuing,191,187,181
central,191,189,177
standing,190,187,181
sarscov2,190,176,147
havent,190,188,185
duty,190,182,178
commission,190,181,172
spring,189,186,175
praise,189,187,185
je,189,151,110
declared,189,186,177
december,189,185,176
usual,188,188,180
tracing,188,174,162
towards,188,184,177
perfect,188,182,175
mais,188,178,122
impacted,188,188,175
continued,188,188,184
cabinet,188,185,176
amount,188,185,178
value,187,182,180
miss,187,181,175
joebiden,187,183,168
israel,187,164,142
garbage,187,179,174
doubt,187,187,183
donating,187,182,174
accurate,187,187,179
yeg,186,186,119
overcome,186,157,145
offering,186,181,174
covered,186,178,170
considered,186,182,178
awesome,186,184,177
urge,185,184,177
type,185,181,180
touch,185,179,173
shown,185,180,176
launch,185,185,179
dozen,185,184,175
downplayed,185,184,167
changing,185,178,170
upon,184,181,165
third,184,182,176
shop,184,179,173
responding,184,184,182
remains,184,184,175
pop,184,155,92
involved,184,176,171
ctvnews,184,184,156
conversation,184,172,168
boy,184,177,174
train,183,170,164
shared,183,180,177
petition,183,174,157
green,183,178,170
western,182,176,167
underlying,182,175,169
st,182,173,164
receiving,182,175,171
movie,182,165,154
influence,182,175,156
field,182,177,171
daughter,182,171,166
customer,182,173,164
afford,182,162,159
abc,182,160,146
virtually,181,177,172
solidarity,181,169,152
raising,181,177,166
pneumonia,181,171,168
la,181,164,90
elizabeth,181,172,166
elected,181,178,171
walking,180,176,170
ton,180,175,166
supporter,180,177,170
religious,180,166,161
linked,180,172,164
ireland,180,158,102
fail,180,176,166
devastating,180,176,170
blew,180,156,151
powerful,179,179,170
personnes,179,146,98
oann,179,175,151
mandatory,179,176,163
iranian,179,164,59
informed,179,178,171
immediate,179,179,173
ig,179,158,143
reached,178,166,159
plant,178,167,159
coverup,178,174,158
causing,178,177,171
relationship,177,174,168
protest,177,171,165
personnel,177,175,166
percent,177,156,151
offered,177,165,162
defense,177,174,167
correct,177,176,171
twice,176,174,166
surprised,176,173,171
raised,176,175,172
quick,176,171,167
quality,176,175,172
prevention,176,175,170
immigrant,176,164,158
holiday,176,171,163
defeat,176,170,160
aircraft,176,176,170
acted,176,175,168
thursday,175,175,168
sued,175,164,150
statistic,175,174,170
property,175,166,163
predicted,175,169,162
missing,175,174,166
bush,175,167,157
broke,175,172,166
suggest,174,174,170
stuff,174,169,166
stress,174,161,160
outlet,174,169,143
narrative,174,172,166
manitoba,174,164,112
location,174,170,162
incredibly,174,161,158
holy,174,173,165
episode,174,170,160
distracted,174,146,142
discussion,174,158,152
deputy,174,173,165
connected,174,172,166
cell,174,157,150
worldhealthday,173,173,148
temporary,173,166,162
signed,173,173,167
season,173,164,156
sacrifice,173,162,157
rich,173,168,157
okay,173,168,161
officially,173,169,161
mention,173,173,168
hospitalization,173,168,164
hiding,173,172,165
detroit,173,161,153
brutal,173,166,162
alive,173,164,158
traveller,172,165,155
secret,172,172,154
provider,172,166,159
nancy,172,157,147
mike,172,166,160
harm,172,167,160
georgia,172,168,150
fool,172,166,158
cpchq,172,168,141
challenging,172,172,165
trouble,171,171,165
refusing,171,164,162
realize,171,171,166
h1n1,171,154,149
connect,171,170,161
command,171,167,157
75,171,170,165
surveillance,170,164,154
staysafe,170,170,149
sooner,170,151,149
neighbour,170,167,162
cruise,170,153,137
certainly,170,170,164
budget,170,159,155
application,170,161,158
revealed,169,169,162
responder,169,165,160
remind,169,169,166
natural,169,161,155
michael,169,164,153
liberty,169,156,149
experiencing,169,169,161
cdnmedia,169,166,134
catch,169,169,166
appear,169,169,163
timeline,168,166,162
theyve,168,163,161
surgeon,168,164,155
suit,168,168,163
seek,168,166,165
pushed,168,167,161
manufacturer,168,158,153
june,168,164,155
insane,168,165,151
disgusting,168,166,161
decide,168,163,159
criticism,168,167,147
clean,168,158,156
afraid,168,157,153
trip,167,164,162
hunt,167,153,151
connection,167,164,159
collapse,167,166,153
beautiful,167,166,162
anywhere,167,165,164
abuse,167,156,145
useless,166,160,147
publichealth,166,165,153
nova,166,157,112
limited,166,164,155
extra,166,162,157
exposure,166,163,159
estimate,166,159,152
basically,166,164,160
attacking,166,161,161
tedros,165,158,141
rep,165,165,156
outcome,165,160,154
fly,165,159,156
flattening,165,163,160
fill,165,165,163
factory,165,157,150
charged,165,162,157
terrible,164,158,154
technology,164,159,154
secure,164,164,158
privacy,164,149,77
pres,164,151,142
mission,164,149,134
intel,164,154,144
gt,164,140,130
glad,164,163,158
girl,164,162,156
caring,164,163,158
becoming,164,162,159
zoo,163,115,112
pierrepoilievre,163,162,140
opening,163,158,152
mexico,163,155,147
hhs,163,139,130
exclusive,163,158,147
dumb,163,139,136
writes,162,161,151
shutting,162,157,149
scared,162,160,132
rosiebarton,162,161,138
proven,162,160,155
liar,162,153,143
growth,162,146,122
desperately,162,162,155
civil,162,162,148
cat,162,138,129
average,162,153,148
angry,162,154,149
added,162,152,149
2016,162,150,135
transit,161,148,137
recommend,161,158,150
no,161,143,114
medication,161,158,153
initiative,161,161,157
honest,161,158,151
falsely,161,160,151
ball,161,156,153
zealand,160,154,144
widespread,160,157,152
wall,160,152,147
sitting,160,159,159
shield,160,157,154
scam,160,142,135
promised,160,155,146
present,160,160,153
misleading,160,148,141
indian,160,146,118
extended,160,156,150
cette,160,153,126
brazil,160,151,138
became,160,159,155
35,160,157,151
turning,159,157,153
promise,159,155,152
pakistan,159,128,98
overwhelmed,159,157,155
ministry,159,154,140
epidemiologist,159,159,151
enforcement,159,144,135
downplaying,159,158,152
delivered,159,157,153
chicago,159,152,144
admit,159,159,153
90,159,156,150
2018,159,158,153
wet,158,150,143
sanction,158,149,96
protected,158,153,148
helpful,158,152,148
ebola,158,136,134
destroying,158,157,151
broken,158,154,151
brampton,158,148,126
adult,158,148,141
theresa,157,157,151
schiff,157,145,133
pls,157,147,107
platform,157,156,153
monitor,157,151,145
lawyer,157,147,137
enforce,157,155,150
corporate,157,156,150
breathing,157,154,112
zone,156,125,120
waste,156,153,150
unemployed,156,148,141
showed,156,156,152
putin,156,137,125
obviously,156,150,144
knowing,156,154,148
guide,156,148,144
fema,156,150,126
built,156,153,146
asian,156,129,125
anyway,156,156,153
abhealth,156,155,121
weather,155,146,144
status,155,152,150
shameful,155,155,149
pipeline,155,149,134
launched,155,152,145
heartbreaking,155,153,147
constitution,155,135,129
bernie,155,143,129
rely,154,148,145
mcconnell,154,144,133
legislation,154,153,149
jump,154,153,148
investment,154,148,146
housing,154,144,137
firing,154,147,136
trusted,153,153,146
debate,153,149,146
2nd,153,153,145
operation,152,144,138
london,152,149,128
globalist,152,148,137
bonnie,152,152,118
zoom,151,133,123
watched,151,148,143
tie,151,148,139
properly,151,148,146
presidential,151,148,142
movement,151,148,142
mouth,151,148,144
malaria,151,143,138
irresponsible,151,150,146
hinshaw,151,150,122
flag,151,138,134
blue,151,144,131
announce,151,151,146
2017,151,140,135
soldier,150,131,127
salary,150,121,120
practicing,150,150,146
jordan,150,89,86
halt,150,149,142
greater,150,148,144
goal,150,143,139
easily,150,149,148
diagnosed,150,146,143
develop,150,148,140
desperate,150,141,138
david,150,147,141
dark,150,149,141
clinic,150,143,134
cent,150,135,129
washing,149,144,141
provided,149,149,140
protocol,149,141,129
proper,149,147,143
ontarians,149,146,131
northern,149,140,128
knowledge,149,147,145
herd,149,140,130
east,149,146,138
brain,149,144,141
severity,148,148,143
series,148,148,146
releasing,148,146,142
proof,148,145,138
prior,148,143,141
migrant,148,143,135
dropped,148,140,136
developing,148,147,142
crucial,148,148,145
cdns,148,140,135
anxiety,148,139,133
agreed,148,148,143
struggle,147,146,143
rising,147,145,140
repeat,147,144,136
poverty,147,138,128
largely,147,140,137
joined,147,147,144
forever,147,145,142
coronavirusoutbreak,147,146,86
48,147,145,128
prediction,146,134,124
investigating,146,137,134
grow,146,145,143
freeland,146,125,117
fan,146,142,131
dire,146,143,139
depression,146,146,140
considering,146,146,142
carry,146,143,140
anybody,146,143,140
written,145,142,136
usps,145,108,102
suddenly,145,140,139
regardless,145,145,141
refugee,145,134,123
recover,145,144,138
masque,145,125,90
george,145,142,134
gain,145,142,135
expose,145,145,139
crise,145,139,99
birthday,145,125,124
becomes,145,145,141
tired,144,140,139
rip,144,144,139
returning,144,141,137
nationalpost,144,143,136
importance,144,144,143
funeral,144,138,134
covidiot,144,143,134
chose,144,140,136
brings,144,143,135
barr,144,137,130
yr,143,125,124
reveal,143,143,140
purpose,143,142,139
older,143,139,134
lift,143,142,138
implement,143,141,139
hoping,143,142,139
handled,143,142,135
fair,143,134,133
compassion,143,142,139
compared,143,143,133
charity,143,134,122
tragedy,142,139,132
threatens,142,142,138
stake,142,140,135
scale,142,140,134
rapidly,142,140,88
pull,142,140,136
playbook,142,139,126
nonsense,142,141,136
meal,142,134,132
maddow,142,131,80
icymi,142,142,118
household,142,138,138
guard,142,140,139
funded,142,141,135
fit,142,140,138
everybody,142,139,136
eat,142,140,137
commander,142,140,137
accept,142,139,134
unbelievable,141,131,130
stats,141,139,129
saudi,141,108,107
publicly,141,137,134
previous,141,141,136
parking,141,128,125
meant,141,139,138
mad,141,136,127
dictatorship,141,138,128
destruction,141,138,128
deny,141,139,137
deeply,141,139,139
aware,141,138,135
seven,140,138,134
permanent,140,120,116
particularly,140,136,131
ending,140,129,125
contre,140,134,102
career,140,140,138
billionaire,140,128,120
bar,140,140,135
army,140,136,130
agent,140,126,113
wealth,139,136,134
reduced,139,136,132
lung,139,127,124
institute,139,136,131
ignorance,139,138,131
extent,139,139,133
cest,139,124,94
asshole,139,135,126
advantage,139,137,133
suspect,138,135,131
stopping,138,137,135
speakerpelosi,138,138,105
reveals,138,138,136
johntory,138,135,122
horrific,138,138,131
hardest,138,138,136
behavior,138,136,134
weapon,137,135,129
warn,137,137,133
identified,137,137,133
hopkins,137,135,126
hopefully,137,135,131
cry,137,128,125
cpc,137,127,114
born,137,137,135
awful,137,136,131
scary,136,133,128
outrage,136,134,132
grant,136,131,131
décès,136,120,86
deserves,136,132,127
dem,136,123,112
compare,136,134,109
calm,136,133,94
arriving,136,136,129
veteran,135,119,115
tech,135,126,123
stronger,135,135,133
station,135,133,126
shipped,135,130,124
sadly,135,134,128
require,135,134,132
qu,135,121,91
promising,135,135,134
projected,135,126,124
lifted,135,133,125
internet,135,128,127
faulty,135,133,131
exposing,135,134,131
employer,135,130,126
coast,135,101,97
certificate,135,130,121
brett,135,131,123
